league_key,season,draft_id,overall_order,nomination_number,player_name,sleeper_player_id,position,winning_roster_id,winning_manager_id,winning_manager_name,winning_price,record_type,modeled_market_value,app_do_not_exceed,notes,source_row
bishop_sycamore,2025,1256493132464260096,116,116,Khalil Shakir,8134,WR,8,Bishop_Ryan,mrhyde02,31,auction_sale,,,,117
bishop_sycamore,2025,1256493132464260096,117,117,Kyler Murray,5849,QB,12,Bishop_Cosey,Jcoz15,27,auction_sale,,,,118
bishop_sycamore,2025,1256493132464260096,118,118,Brock Purdy,8183,QB,2,Bishop_Troy,Redneck cop,15,auction_sale,,,,119
bishop_sycamore,2025,1256493132464260096,119,119,Brandon Aiyuk,6803,WR,6,Bishop_Jaylen,The Fighting Jaylen’s,19,auction_sale,,,,120
bishop_sycamore,2025,1256493132464260096,120,120,Rhamondre Stevenson,7611,RB,7,Bishop_Ernest,No knees and a dream,15,auction_sale,,,,121
bishop_sycamore,2025,1256493132464260096,121,121,Rashid Shaheed,8676,WR,12,Bishop_Cosey,Jcoz15,23,auction_sale,,,,122
bishop_sycamore,2025,1256493132464260096,122,122,Austin Ekeler,4663,RB,4,Bishop_Seth,Protostars,22,auction_sale,,,,123
bishop_sycamore,2025,1256493132464260096,123,123,Najee Harris,7528,RB,2,Bishop_Troy,Redneck cop,20,auction_sale,,,,124
bishop_sycamore,2025,1256493132464260096,124,124,Jared Goff,3163,QB,6,Bishop_Jaylen,The Fighting Jaylen’s,16,auction_sale,,,,125
bishop_sycamore,2025,1256493132464260096,125,125,Tucker Kraft,9484,TE,4,Bishop_Seth,Protostars,14,auction_sale,,,,126
bishop_sycamore,2025,1256493132464260096,126,126,Cam Ward,12522,QB,10,Bishop_Brandon,Lol Fuck This Sport,10,auction_sale,,,,127
bishop_sycamore,2025,1256493132464260096,127,127,Christian Kirk,4950,WR,8,Bishop_Ryan,mrhyde02,6,auction_sale,,,,128
bishop_sycamore,2025,1256493132464260096,128,128,Bhayshul Tuten,12490,RB,11,Bishop_Nobs,Likely Baked,30,auction_sale,,,,129
bishop_sycamore,2025,1256493132464260096,129,129,Michael Pittman,6819,WR,8,Bishop_Ryan,mrhyde02,25,auction_sale,,,,130
bishop_sycamore,2025,1256493132464260096,130,130,Isaac Guerendo,11651,RB,9,Bishop_Pete,LIGMA,4,auction_sale,,,,131
bishop_sycamore,2025,1256493132464260096,131,131,Xavier Legette,11626,WR,5,Bishop_Zach,Tally,17,auction_sale,,,,132
bishop_sycamore,2025,1256493132464260096,132,132,Justin Fields,7591,QB,3,Bishop_Fritz,Time to Throw a Dart-y,5,auction_sale,,,,133
bishop_sycamore,2025,1256493132464260096,133,133,Joshua Palmer,7670,WR,12,Bishop_Cosey,Jcoz15,9,auction_sale,,,,134
bishop_sycamore,2025,1256493132464260096,134,134,Denver Broncos,DEN,DEF,6,Bishop_Jaylen,The Fighting Jaylen’s,9,auction_sale,,,,135
bishop_sycamore,2025,1256493132464260096,135,135,Zach Ertz,1339,TE,9,Bishop_Pete,LIGMA,3,auction_sale,,,,136
bishop_sycamore,2025,1256493132464260096,136,136,Joe Mixon,4018,RB,5,Bishop_Zach,Tally,31,auction_sale,,,,137
bishop_sycamore,2025,1256493132464260096,137,137,Braelon Allen,11576,RB,11,Bishop_Nobs,Likely Baked,36,auction_sale,,,,138
bishop_sycamore,2025,1256493132464260096,138,138,Marvin Mims,9494,WR,1,Bishop_Derek,Super Ja’MARRio Bros,12,auction_sale,,,,139
bishop_sycamore,2025,1256493132464260096,139,139,Brashard Smith,12455,RB,9,Bishop_Pete,LIGMA,1,auction_sale,,,,140
bishop_sycamore,2025,1256493132464260096,140,140,Jonnu Smith,4144,TE,9,Bishop_Pete,LIGMA,1,auction_sale,,,,141
bishop_sycamore,2025,1256493132464260096,141,141,Woody Marks,12474,RB,7,Bishop_Ernest,No knees and a dream,25,auction_sale,,,,142
bishop_sycamore,2025,1256493132464260096,142,142,Josh Downs,9500,WR,3,Bishop_Fritz,Time to Throw a Dart-y,20,auction_sale,,,,143
bishop_sycamore,2025,1256493132464260096,143,143,Justin Herbert,6797,QB,4,Bishop_Seth,Protostars,7,auction_sale,,,,144
bishop_sycamore,2025,1256493132464260096,144,144,Marquise Brown,5848,WR,12,Bishop_Cosey,Jcoz15,5,auction_sale,,,,145
bishop_sycamore,2025,1256493132464260096,145,145,Tyler Allgeier,8132,RB,8,Bishop_Ryan,mrhyde02,7,auction_sale,,,,146
bishop_sycamore,2025,1256493132464260096,146,146,Brandon Aubrey,11533,K,1,Bishop_Derek,Super Ja’MARRio Bros,5,auction_sale,,,,147
bishop_sycamore,2025,1256493132464260096,147,147,Philadelphia Eagles,PHI,DEF,1,Bishop_Derek,Super Ja’MARRio Bros,5,auction_sale,,,,148
bishop_sycamore,2025,1256493132464260096,148,148,Pittsburgh Steelers,PIT,DEF,8,Bishop_Ryan,mrhyde02,3,auction_sale,,,,149
bishop_sycamore,2025,1256493132464260096,149,149,Keenan Allen,1479,WR,11,Bishop_Nobs,Likely Baked,20,auction_sale,,,,150
bishop_sycamore,2025,1256493132464260096,150,150,Adam Thielen,1689,WR,8,Bishop_Ryan,mrhyde02,8,auction_sale,,,,151
bishop_sycamore,2025,1256493132464260096,151,151,Rachaad White,8136,RB,8,Bishop_Ryan,mrhyde02,7,auction_sale,,,,152
bishop_sycamore,2025,1256493132464260096,152,152,Colston Loveland,12517,TE,5,Bishop_Zach,Tally,1,auction_sale,,,,153
bishop_sycamore,2025,1256493132464260096,153,153,Brenton Strange,9480,TE,3,Bishop_Fritz,Time to Throw a Dart-y,4,auction_sale,,,,154
bishop_sycamore,2025,1256493132464260096,154,154,Tyjae Spears,9508,RB,11,Bishop_Nobs,Likely Baked,15,auction_sale,,,,155
bishop_sycamore,2025,1256493132464260096,155,155,Elic Ayomanor,12499,WR,11,Bishop_Nobs,Likely Baked,1,auction_sale,,,,156
bishop_sycamore,2025,1256493132464260096,156,156,Darnell Mooney,7090,WR,8,Bishop_Ryan,mrhyde02,9,auction_sale,,,,157
bishop_sycamore,2025,1256493132464260096,157,157,Dalton Kincaid,10236,TE,7,Bishop_Ernest,No knees and a dream,10,auction_sale,,,,158
bishop_sycamore,2025,1256493132464260096,158,158,Michael Penix,11559,QB,2,Bishop_Troy,Redneck cop,6,auction_sale,,,,159
bishop_sycamore,2025,1256493132464260096,159,159,J.J. McCarthy,11565,QB,11,Bishop_Nobs,Likely Baked,4,auction_sale,,,,160
bishop_sycamore,2025,1256493132464260096,160,160,Jake Ferguson,8110,TE,12,Bishop_Cosey,Jcoz15,7,auction_sale,,,,161
bishop_sycamore,2025,1256493132464260096,161,161,Dallas Goedert,5022,TE,6,Bishop_Jaylen,The Fighting Jaylen’s,4,auction_sale,,,,162
bishop_sycamore,2025,1256493132464260096,162,162,Green Bay Packers,GB,DEF,2,Bishop_Troy,Redneck cop,4,auction_sale,,,,163
bishop_sycamore,2025,1256493132464260096,163,163,Cedric Tillman,10444,WR,8,Bishop_Ryan,mrhyde02,10,auction_sale,,,,164
bishop_sycamore,2025,1256493132464260096,164,164,Washington Commanders,WAS,DEF,3,Bishop_Fritz,Time to Throw a Dart-y,2,auction_sale,,,,165
bishop_sycamore,2025,1256493132464260096,165,165,Cam Little,11786,K,11,Bishop_Nobs,Likely Baked,2,auction_sale,,,,166
bishop_sycamore,2025,1256493132464260096,166,166,Isaac TeSlaa,12535,WR,10,Bishop_Brandon,Lol Fuck This Sport,21,auction_sale,,,,167
bishop_sycamore,2025,1256493132464260096,167,167,Kareem Hunt,4098,RB,12,Bishop_Cosey,Jcoz15,6,auction_sale,,,,168
bishop_sycamore,2025,1256493132464260096,168,168,Amari Cooper,2309,WR,2,Bishop_Troy,Redneck cop,3,auction_sale,,,,169
bishop_sycamore,2025,1256493132464260096,169,169,Matthew Stafford,421,QB,8,Bishop_Ryan,mrhyde02,1,auction_sale,,,,170
bishop_sycamore,2025,1256493132464260096,170,170,Jalen McMillan,11618,WR,6,Bishop_Jaylen,The Fighting Jaylen’s,3,auction_sale,,,,171
bishop_sycamore,2025,1256493132464260096,171,171,Blake Corum,11586,RB,1,Bishop_Derek,Super Ja’MARRio Bros,8,auction_sale,,,,172
bishop_sycamore,2025,1256493132464260096,172,172,Wan'Dale Robinson,8126,WR,1,Bishop_Derek,Super Ja’MARRio Bros,1,auction_sale,,,,173
bishop_sycamore,2025,1256493132464260096,173,173,Keaton Mitchell,9511,RB,8,Bishop_Ryan,mrhyde02,7,auction_sale,,,,174
bishop_sycamore,2025,1256493132464260096,174,174,Will Shipley,11577,RB,10,Bishop_Brandon,Lol Fuck This Sport,8,auction_sale,,,,175
bishop_sycamore,2025,1256493132464260096,175,175,Evan McPherson,7839,K,5,Bishop_Zach,Tally,3,auction_sale,,,,176
bishop_sycamore,2025,1256493132464260096,176,176,DeMario Douglas,9501,WR,4,Bishop_Seth,Protostars,1,auction_sale,,,,177
bishop_sycamore,2025,1256493132464260096,177,177,Trevor Lawrence,7523,QB,3,Bishop_Fritz,Time to Throw a Dart-y,1,auction_sale,,,,178
bishop_sycamore,2025,1256493132464260096,178,178,Kyle Williams,12547,WR,7,Bishop_Ernest,No knees and a dream,10,auction_sale,,,,179
bishop_sycamore,2025,1256493132464260096,179,179,Dont'e Thornton,12541,WR,4,Bishop_Seth,Protostars,7,auction_sale,,,,180
bishop_sycamore,2025,1256493132464260096,180,180,Jaylen Wright,11643,RB,8,Bishop_Ryan,mrhyde02,1,auction_sale,,,,181
bishop_sycamore,2025,1256493132464260096,181,181,Jarquez Hunter,11569,RB,5,Bishop_Zach,Tally,1,auction_sale,,,,182
bishop_sycamore,2025,1256493132464260096,182,182,Isaiah Likely,8131,TE,11,Bishop_Nobs,Likely Baked,3,auction_sale,,,,183
bishop_sycamore,2025,1256493132464260096,183,183,Harrison Butker,4227,K,12,Bishop_Cosey,Jcoz15,1,auction_sale,,,,184
bishop_sycamore,2025,1256493132464260096,184,184,Baltimore Ravens,BAL,DEF,9,Bishop_Pete,LIGMA,1,auction_sale,,,,185
bishop_sycamore,2025,1256493132464260096,185,185,Younghoe Koo,4666,K,2,Bishop_Troy,Redneck cop,1,auction_sale,,,,186
bishop_sycamore,2025,1256493132464260096,186,186,Cameron Dicker,8259,K,4,Bishop_Seth,Protostars,1,auction_sale,,,,187
bishop_sycamore,2025,1256493132464260096,187,187,Roschon Johnson,10235,RB,3,Bishop_Fritz,Time to Throw a Dart-y,1,auction_sale,,,,188
bishop_sycamore,2025,1256493132464260096,188,188,Chris Boswell,1945,K,7,Bishop_Ernest,No knees and a dream,1,auction_sale,,,,189
bishop_sycamore,2025,1256493132464260096,189,189,Romeo Doubs,8121,WR,9,Bishop_Pete,LIGMA,2,auction_sale,,,,190
bishop_sycamore,2025,1256493132464260096,190,190,Jalen Coker,11646,WR,4,Bishop_Seth,Protostars,5,auction_sale,,,,191
bishop_sycamore,2025,1256493132464260096,191,191,Pat Bryant,12492,WR,5,Bishop_Zach,Tally,1,auction_sale,,,,192
bishop_sycamore,2025,1256493132464260096,192,192,Kyle Monangai,12534,RB,11,Bishop_Nobs,Likely Baked,3,auction_sale,,,,193
bishop_sycamore,2025,1256493132464260096,193,193,Tyler Bass,7042,K,12,Bishop_Cosey,Jcoz15,1,auction_sale,,,,194
bishop_sycamore,2025,1256493132464260096,194,194,DJ Giddens,12471,RB,10,Bishop_Brandon,Lol Fuck This Sport,5,auction_sale,,,,195
bishop_sycamore,2025,1256493132464260096,195,195,Quentin Johnston,9754,WR,10,Bishop_Brandon,Lol Fuck This Sport,8,auction_sale,,,,196
bishop_sycamore,2025,1256493132464260096,196,196,Minnesota Vikings,MIN,DEF,4,Bishop_Seth,Protostars,1,auction_sale,,,,197
bishop_sycamore,2025,1256493132464260096,197,197,Kendre Miller,9757,RB,11,Bishop_Nobs,Likely Baked,7,auction_sale,,,,198
bishop_sycamore,2025,1256493132464260096,198,198,Tory Horton,12497,WR,7,Bishop_Ernest,No knees and a dream,3,auction_sale,,,,199
bishop_sycamore,2025,1256493132464260096,199,199,Jalen Milroe,12510,QB,10,Bishop_Brandon,Lol Fuck This Sport,1,auction_sale,,,,200
bishop_sycamore,2025,1256493132464260096,200,200,Pat Freiermuth,7600,TE,6,Bishop_Jaylen,The Fighting Jaylen’s,1,auction_sale,,,,201
bishop_sycamore,2025,1256493132464260096,201,201,Savion Williams,12482,WR,5,Bishop_Zach,Tally,1,auction_sale,,,,202
bishop_sycamore,2025,1256493132464260096,202,202,Las Vegas Raiders,LV,DEF,11,Bishop_Nobs,Likely Baked,1,auction_sale,,,,203
bishop_sycamore,2025,1256493132464260096,203,203,Jake Bates,11539,K,9,Bishop_Pete,LIGMA,1,auction_sale,,,,204
bishop_sycamore,2025,1256493132464260096,204,204,DeAndre Hopkins,1426,WR,2,Bishop_Troy,Redneck cop,1,auction_sale,,,,205
bishop_sycamore,2025,1256493132464260096,205,205,Justice Hill,5995,RB,3,Bishop_Fritz,Time to Throw a Dart-y,1,auction_sale,,,,206
bishop_sycamore,2025,1256493132464260096,206,206,Houston Texans,HOU,DEF,7,Bishop_Ernest,No knees and a dream,1,auction_sale,,,,207
bishop_sycamore,2025,1256493132464260096,207,207,Tyler Loop,12711,K,10,Bishop_Brandon,Lol Fuck This Sport,1,auction_sale,,,,208
bishop_sycamore,2025,1256493132464260096,208,208,Chase McLaughlin,6650,K,3,Bishop_Fritz,Time to Throw a Dart-y,1,auction_sale,,,,209
bishop_sycamore,2025,1256493132464260096,209,209,AJ Dillon,6828,RB,9,Bishop_Pete,LIGMA,1,auction_sale,,,,210
bishop_sycamore,2025,1256493132464260096,210,210,Tyler Lockett,2374,WR,2,Bishop_Troy,Redneck cop,1,auction_sale,,,,211
bishop_sycamore,2025,1256493132464260096,211,211,Elijah Arroyo,12521,TE,7,Bishop_Ernest,No knees and a dream,1,auction_sale,,,,212
bishop_sycamore,2025,1256493132464260096,212,212,Ka'imi Fairbairn,3451,K,6,Bishop_Jaylen,The Fighting Jaylen’s,1,auction_sale,,,,213
bishop_sycamore,2025,1256493132464260096,213,213,Alec Pierce,8142,WR,2,Bishop_Troy,Redneck cop,1,auction_sale,,,,214
bishop_sycamore,2025,1256493132464260096,214,214,Mason Taylor,12498,TE,6,Bishop_Jaylen,The Fighting Jaylen’s,1,auction_sale,,,,215
bishop_sycamore,2025,1256493132464260096,215,215,Troy Franklin,11627,WR,6,Bishop_Jaylen,The Fighting Jaylen’s,1,auction_sale,,,,216
bishop_sycamore,2025,1256493132464260096,216,216,Jaylin Noel,12536,WR,6,Bishop_Jaylen,The Fighting Jaylen’s,1,auction_sale,,,,217
bishop_sycamore,2024,1121613183959059968,72,72,Mark Andrews,5012,TE,3,Bishop_Fritz,GuessWhosBackInBusiness,47,auction_sale,,,,289
bishop_sycamore,2024,1121613183959059968,73,73,Marvin Harrison,11628,WR,2,Bishop_Troy,Troy (redneck)(cop),1,auction_sale,,,,290
bishop_sycamore,2024,1121613183959059968,74,74,James Cook,8138,RB,3,Bishop_Fritz,GuessWhosBackInBusiness,96,auction_sale,,,,291
bishop_sycamore,2024,1121613183959059968,75,75,A.J. Brown,5859,WR,1,Bishop_Derek,Super Ja’MARRio Bros,191,auction_sale,,,,292
bishop_sycamore,2024,1121613183959059968,76,76,Josh Allen,4984,QB,8,Bishop_Ryan,DTP,64,auction_sale,,,,293
bishop_sycamore,2024,1121613183959059968,77,77,Cooper Kupp,4039,WR,10,Bishop_Brandon,"Sir, my teams updated,sir",89,auction_sale,,,,294
bishop_sycamore,2024,1121613183959059968,78,78,Keenan Allen,1479,WR,12,Bishop_Cosey,Jcoz15,52,auction_sale,,,,295
bishop_sycamore,2024,1121613183959059968,79,79,Brandon Aiyuk,6803,WR,3,Bishop_Fritz,GuessWhosBackInBusiness,103,auction_sale,,,,296
bishop_sycamore,2024,1121613183959059968,80,80,DJ Moore,4983,WR,8,Bishop_Ryan,DTP,103,auction_sale,,,,297
bishop_sycamore,2024,1121613183959059968,81,81,Terry McLaurin,5927,WR,1,Bishop_Derek,Super Ja’MARRio Bros,49,auction_sale,,,,298
bishop_sycamore,2024,1121613183959059968,82,82,George Kittle,4217,TE,2,Bishop_Troy,Troy (redneck)(cop),40,auction_sale,,,,299
bishop_sycamore,2024,1121613183959059968,83,83,Austin Ekeler,4663,RB,12,Bishop_Cosey,Jcoz15,47,auction_sale,,,,300
bishop_sycamore,2024,1121613183959059968,84,84,Joe Burrow,6770,QB,1,Bishop_Derek,Super Ja’MARRio Bros,35,auction_sale,,,,301
bishop_sycamore,2024,1121613183959059968,85,85,Javonte Williams,7588,RB,4,Bishop_Seth,Business Decisions,51,auction_sale,,,,302
bishop_sycamore,2024,1121613183959059968,86,86,David Montgomery,5892,RB,10,Bishop_Brandon,"Sir, my teams updated,sir",102,auction_sale,,,,303
bishop_sycamore,2024,1121613183959059968,87,87,Xavier Worthy,11624,WR,3,Bishop_Fritz,GuessWhosBackInBusiness,1,auction_sale,,,,304
bishop_sycamore,2024,1121613183959059968,88,88,Malik Nabers,11632,WR,7,Bishop_Ernest,King Henry’s Crusaders,2,auction_sale,,,,305
bishop_sycamore,2024,1121613183959059968,89,89,Raheem Mostert,2749,RB,7,Bishop_Ernest,King Henry’s Crusaders,42,auction_sale,,,,306
bishop_sycamore,2024,1121613183959059968,90,90,Jaylen Warren,8228,RB,12,Bishop_Cosey,Jcoz15,48,auction_sale,,,,307
bishop_sycamore,2024,1121613183959059968,91,91,DK Metcalf,5846,WR,6,Bishop_Jaylen,Bills in the 90’s,72,auction_sale,,,,308
bishop_sycamore,2024,1121613183959059968,92,92,Diontae Johnson,5937,WR,5,Bishop_Zach,Tally,33,auction_sale,,,,309
bishop_sycamore,2024,1121613183959059968,93,93,Christian Watson,8167,WR,1,Bishop_Derek,Super Ja’MARRio Bros,30,auction_sale,,,,310
bishop_sycamore,2024,1121613183959059968,94,94,Evan Engram,4066,TE,7,Bishop_Ernest,King Henry’s Crusaders,30,auction_sale,,,,311
bishop_sycamore,2024,1121613183959059968,95,95,Christian Kirk,4950,WR,4,Bishop_Seth,Business Decisions,34,auction_sale,,,,312
bishop_sycamore,2024,1121613183959059968,96,96,Brian Robinson,8154,RB,5,Bishop_Zach,Tally,56,auction_sale,,,,313
bishop_sycamore,2024,1121613183959059968,97,97,Marquise Brown,5848,WR,11,Bishop_Nobs,Saquon deez nutz,18,auction_sale,,,,314
bishop_sycamore,2024,1121613183959059968,98,98,Michael Pittman,6819,WR,5,Bishop_Zach,Tally,74,auction_sale,,,,315
bishop_sycamore,2024,1121613183959059968,99,99,Keon Coleman,11637,WR,3,Bishop_Fritz,GuessWhosBackInBusiness,1,auction_sale,,,,316
bishop_sycamore,2024,1121613183959059968,100,100,Rome Odunze,11620,WR,9,Bishop_Pete,LIGMA,1,auction_sale,,,,317
bishop_sycamore,2024,1121613183959059968,101,101,Tony Pollard,5967,RB,6,Bishop_Jaylen,Bills in the 90’s,56,auction_sale,,,,318
bishop_sycamore,2024,1121613183959059968,102,102,Jerry Jeudy,6783,WR,12,Bishop_Cosey,Jcoz15,10,auction_sale,,,,319
bishop_sycamore,2024,1121613183959059968,103,103,DeAndre Hopkins,1426,WR,8,Bishop_Ryan,DTP,16,auction_sale,,,,320
bishop_sycamore,2024,1121613183959059968,104,104,Dak Prescott,3294,QB,6,Bishop_Jaylen,Bills in the 90’s,20,auction_sale,,,,321
bishop_sycamore,2024,1121613183959059968,105,105,Jahan Dotson,8119,WR,6,Bishop_Jaylen,Bills in the 90’s,8,auction_sale,,,,322
bishop_sycamore,2024,1121613183959059968,106,106,Brock Purdy,8183,QB,12,Bishop_Cosey,Jcoz15,13,auction_sale,,,,323
bishop_sycamore,2024,1121613183959059968,107,107,David Njoku,4033,TE,5,Bishop_Zach,Tally,21,auction_sale,,,,324
bishop_sycamore,2024,1121613183959059968,108,108,Tyjae Spears,9508,RB,11,Bishop_Nobs,Saquon deez nutz,69,auction_sale,,,,325
bishop_sycamore,2024,1121613183959059968,109,109,Tua Tagovailoa,6768,QB,7,Bishop_Ernest,King Henry’s Crusaders,7,auction_sale,,,,326
bishop_sycamore,2024,1121613183959059968,110,110,Jameson Williams,8148,WR,5,Bishop_Zach,Tally,28,auction_sale,,,,327
bishop_sycamore,2024,1121613183959059968,111,111,Jerome Ford,8143,RB,7,Bishop_Ernest,King Henry’s Crusaders,50,auction_sale,,,,328
bishop_sycamore,2024,1121613183959059968,112,112,Ladd McConkey,11635,WR,9,Bishop_Pete,LIGMA,25,auction_sale,,,,329
bishop_sycamore,2024,1121613183959059968,113,113,Devin Singletary,6130,RB,7,Bishop_Ernest,King Henry’s Crusaders,60,auction_sale,,,,330
bishop_sycamore,2024,1121613183959059968,114,114,Dalton Schultz,5001,TE,9,Bishop_Pete,LIGMA,4,auction_sale,,,,331
